,Unnamed: 0,Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Year,Month,Day,Unnamed: 24,BCFG,BR,DZ,FG,FG+,FU,GR,HZ,MIFG,RA,SN,SQ,TS,TSRA,VCFG,VCTS
876,882,1.0,2009-07-13,79.0,61.0,70.0,-3.0,46.0,57.0,0.0,5.0,0428,1927, ,0.0,0.0,29.36,30.07,4.8,7.0,5.8,2009,7,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878,884,1.0,2009-07-14,80.0,55.0,68.0,-5.0,51.0,59.0,0.0,3.0,0428,1927, ,0.0,0.0,29.34,30.07,6.7,16.0,7.5,2009,7,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,886,1.0,2009-07-15,85.0,65.0,75.0,1.0,62.0,67.0,0.0,10.0,0429,1926,BR,0.0,0.68,29.18,29.9,10.0,24.0,12.4,2009,7,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,888,1.0,2009-07-16,80.0,64.0,72.0,-2.0,56.0,62.0,0.0,7.0,0430,1925, ,0.0,0.1,29.17,29.89,9.9,28.0,10.8,2009,7,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,890,1.0,2009-07-17,70.0,57.0,64.0,-10.0,51.0,56.0,1.0,0.0,0431,1925, ,0.0,0.0,29.15,29.87,10.6,30.0,10.8,2009,7,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886,892,1.0,2009-07-18,72.0,57.0,65.0,-9.0,52.0,57.0,0.0,0.0,0432,1924, ,0.0,0.0,29.31,30.01,8.1,31.0,8.2,2009,7,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888,894,1.0,2009-07-19,71.0,57.0,64.0,-10.0,52.0,58.0,1.0,0.0,0433,1923, ,0.0,0.0,29.39,30.11,1.3,36.0,4.0,2009,7,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890,896,1.0,2009-07-20,76.0,55.0,66.0,-8.0,55.0,60.0,0.0,1.0,0433,1923, ,0.0,0.0,29.36,30.09,5.1,9.0,5.5,2009,7,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
892,898,1.0,2009-07-21,80.0,58.0,69.0,-5.0,57.0,62.0,0.0,4.0,0434,1922,RA DZ,0.0,0.04,29.28,30.01,3.1,13.0,5.8,2009,7,21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
894,900,1.0,2009-07-22,78.0,63.0,71.0,-3.0,61.0,64.0,0.0,6.0,0435,1921,BR HZ,0.0,0.1,29.23,29.95,3.5,3.0,5.0,2009,7,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896,902,1.0,2009-07-23,82.0,62.0,72.0,-2.0,58.0,63.0,0.0,7.0,0436,1920,TS BR HZ,0.0,0.0,29.21,29.93,2.6,32.0,5.0,2009,7,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
898,904,1.0,2009-07-24,83.0,61.0,72.0,-2.0,59.0,64.0,0.0,7.0,0437,1919,TSRA RA,0.0,0.14,29.08,29.83,8.9,23.0,9.8,2009,7,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
900,906,1.0,2009-07-25,81.0,66.0,74.0,0.0,58.0,64.0,0.0,9.0,0438,1918, ,0.0,0.0,29.02,29.73,10.6,28.0,11.1,2009,7,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902,908,1.0,2009-07-26,82.0,63.0,73.0,-1.0,58.0,64.0,0.0,8.0,0439,1918,RA,0.0,0.1,29.13,29.82,8.0,29.0,8.6,2009,7,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
904,910,1.0,2009-07-27,84.0,64.0,74.0,0.0,61.0,66.0,0.0,9.0,0440,1917,RA,0.0,0.02,29.13,29.86,9.3,23.0,10.1,2009,7,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
906,912,1.0,2009-07-28,84.0,66.0,75.0,1.0,60.0,66.0,0.0,10.0,0441,1916,RA,0.0,0.01,29.08,29.78,6.4,28.0,8.0,2009,7,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
908,914,1.0,2009-07-29,81.0,62.0,72.0,-2.0,51.0,59.0,0.0,7.0,0442,1915, ,0.0,0.0,29.13,29.84,4.2,35.0,7.1,2009,7,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910,916,1.0,2009-07-30,79.0,59.0,69.0,-5.0,57.0,62.0,0.0,4.0,0443,1914, ,0.0,0.1,29.15,29.85,4.4,23.0,5.5,2009,7,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
912,918,1.0,2009-07-31,81.0,58.0,70.0,-4.0,54.0,61.0,0.0,5.0,0444,1913, ,0.0,0.0,29.23,29.94,6.2,26.0,7.3,2009,7,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914,920,1.0,2009-08-01,75.0,61.0,68.0,-5.0,59.0,62.0,0.0,3.0,0445,1911,RA,0.0,0.1,29.18,29.91,11.6,22.0,11.4,2009,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
916,922,1.0,2009-08-02,78.0,57.0,68.0,-5.0,51.0,59.0,0.0,3.0,0446,1910, ,0.0,0.0,29.2,29.93,6.8,25.0,9.6,2009,8,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918,924,1.0,2009-08-03,84.0,67.0,76.0,3.0,60.0,66.0,0.0,11.0,0447,1909, ,0.0,0.07,29.1,29.82,12.2,21.0,12.4,2009,8,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920,926,1.0,2009-08-04,85.0,67.0,76.0,3.0,61.0,67.0,0.0,11.0,0448,1908,BR,0.0,0.0,29.17,29.87,2.5,2.0,5.8,2009,8,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
922,928,1.0,2009-08-05,79.0,61.0,70.0,-3.0,54.0,61.0,0.0,5.0,0449,1907, ,0.0,0.0,29.34,30.05,2.9,6.0,4.2,2009,8,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
924,930,1.0,2009-08-06,82.0,60.0,71.0,-2.0,51.0,60.0,0.0,6.0,0450,1906, ,0.0,0.0,29.39,30.09,1.4,6.0,5.4,2009,8,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
926,932,1.0,2009-08-07,74.0,64.0,69.0,-4.0,59.0,63.0,0.0,4.0,0451,1904,RA BR,0.0,0.33,29.36,30.09,7.3,15.0,7.8,2009,8,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
928,934,1.0,2009-08-08,89.0,68.0,79.0,6.0,70.0,73.0,0.0,14.0,0452,1903,RA BR,0.0,0.02,29.2,29.92,12.9,21.0,13.6,2009,8,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
930,936,1.0,2009-08-09,91.0,77.0,84.0,11.0,71.0,74.0,0.0,19.0,0453,1902, ,0.0,0.18,29.23,29.94,11.6,23.0,12.9,2009,8,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932,938,1.0,2009-08-10,85.0,70.0,78.0,5.0,65.0,69.0,0.0,13.0,0454,1900, ,0.0,0.0,29.24,29.95,6.9,26.0,7.2,2009,8,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
934,940,1.0,2009-08-11,82.0,62.0,72.0,-1.0,61.0,66.0,0.0,7.0,0455,1859, ,0.0,0.0,29.3,30.0,6.3,2.0,8.0,2009,8,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
936,942,1.0,2009-08-12,83.0,60.0,72.0,-1.0,55.0,62.0,0.0,7.0,0456,1858, ,0.0,0.0,29.39,30.09,3.7,4.0,5.9,2009,8,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
938,944,1.0,2009-08-13,86.0,60.0,73.0,0.0,55.0,63.0,0.0,8.0,0457,1856, ,0.0,0.0,29.38,30.1,1.5,14.0,3.8,2009,8,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940,946,1.0,2009-08-14,88.0,63.0,76.0,4.0,59.0,66.0,0.0,11.0,0458,1855, ,0.0,0.0,29.38,30.1,5.4,21.0,5.7,2009,8,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
942,948,1.0,2009-08-15,89.0,67.0,78.0,6.0,61.0,67.0,0.0,13.0,0459,1854, ,0.0,0.0,29.32,30.04,8.7,19.0,8.9,2009,8,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
944,950,1.0,2009-08-16,88.0,70.0,79.0,7.0,67.0,70.0,0.0,14.0,0500,1852,TSRA,0.0,0.63,29.27,29.99,9.5,20.0,10.2,2009,8,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
946,952,1.0,2009-08-17,83.0,70.0,77.0,5.0,68.0,70.0,0.0,12.0,0501,1851,TSRA RA BR,0.0,0.33,29.28,30.0,4.6,22.0,5.8,2009,8,17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
948,954,1.0,2009-08-18,83.0,65.0,74.0,2.0,59.0,65.0,0.0,9.0,0502,1849, ,0.0,0.0,29.28,29.99,7.5,27.0,8.1,2009,8,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950,956,1.0,2009-08-19,83.0,59.0,71.0,0.0,60.0,65.0,0.0,6.0,0503,1848,RA,0.0,0.35,29.08,29.83,5.7,16.0,8.7,2009,8,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
952,958,1.0,2009-08-20,78.0,64.0,71.0,0.0,61.0,65.0,0.0,6.0,0504,1846,RA,0.0,0.07,28.93,29.66,12.1,23.0,12.5,2009,8,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
954,960,1.0,2009-08-21,73.0,59.0,66.0,-5.0,58.0,61.0,0.0,1.0,0505,1845,RA,0.0,0.16,29.07,29.75,7.7,27.0,10.7,2009,8,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
956,962,1.0,2009-08-22,68.0,57.0,63.0,-8.0,52.0,56.0,2.0,0.0,0506,1843, ,0.0,0.0,29.31,30.0,7.8,1.0,9.4,2009,8,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
958,964,1.0,2009-08-23,74.0,56.0,65.0,-6.0,53.0,58.0,0.0,0.0,0508,1842, ,0.0,0.0,29.38,30.09,2.7,2.0,6.4,2009,8,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,966,1.0,2009-08-24,79.0,54.0,67.0,-4.0,56.0,61.0,0.0,2.0,0509,1840, ,0.0,0.0,29.41,30.13,3.8,21.0,5.1,2009,8,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
962,968,1.0,2009-08-25,83.0,59.0,71.0,1.0,61.0,65.0,0.0,6.0,0510,1839, ,0.0,0.0,29.33,30.05,9.1,21.0,9.2,2009,8,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,970,1.0,2009-08-26,73.0,62.0,68.0,-2.0,62.0,64.0,0.0,3.0,0511,1837,RA BR,0.0,0.93,29.36,30.08,5.2,2.0,7.8,2009,8,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
966,972,1.0,2009-08-27,67.0,61.0,64.0,-6.0,60.0,61.0,1.0,0.0,0512,1835,RA BR,0.0,0.95,29.36,30.08,9.1,7.0,9.7,2009,8,27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
968,974,1.0,2009-08-28,68.0,60.0,64.0,-6.0,61.0,62.0,1.0,0.0,0513,1834,RA BR,0.0,0.22,29.18,29.93,3.4,2.0,5.7,2009,8,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
970,976,1.0,2009-08-29,69.0,56.0,63.0,-7.0,51.0,56.0,2.0,0.0,0514,1832,RA DZ BR,0.0,0.02,29.18,29.89,11.4,31.0,11.8,2009,8,29,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
972,978,1.0,2009-08-30,66.0,51.0,59.0,-11.0,47.0,52.0,6.0,0.0,0515,1831, ,0.0,0.0,29.44,30.14,8.2,1.0,9.3,2009,8,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974,980,1.0,2009-08-31,68.0,49.0,59.0,-10.0,44.0,52.0,6.0,0.0,0516,1829, ,0.0,0.0,29.55,30.27,4.8,3.0,6.0,2009,8,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
976,982,1.0,2009-09-01,72.0,47.0,60.0,-8.0,47.0,53.0,5.0,0.0,0517,1827, ,0.0,0.0,29.57,30.31,3.3,4.0,3.4,2009,9,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
978,984,1.0,2009-09-02,73.0,50.0,62.0,-6.0,50.0,56.0,3.0,0.0,0518,1826, ,0.0,0.0,29.51,30.25,4.1,6.0,5.1,2009,9,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980,986,1.0,2009-09-03,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0519,1824, ,0.0,0.0,29.42,30.16,4.7,5.0,6.0,2009,9,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
982,988,1.0,2009-09-04,75.0,54.0,65.0,-3.0,54.0,59.0,0.0,0.0,0520,1822,BR,0.0,0.0,29.44,30.15,3.6,4.0,4.1,2009,9,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
984,990,1.0,2009-09-05,78.0,54.0,66.0,-1.0,57.0,61.0,0.0,1.0,0521,1821,BR HZ,0.0,0.0,29.49,30.21,4.3,4.0,5.3,2009,9,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986,992,1.0,2009-09-06,77.0,61.0,69.0,2.0,59.0,63.0,0.0,4.0,0522,1819,RA BR HZ,0.0,0.03,29.47,30.19,4.2,5.0,5.3,2009,9,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
989,996,1.0,2009-09-08,78.0,60.0,69.0,3.0,60.0,63.0,0.0,4.0,0524,1815, ,0.0,0.0,29.36,30.07,6.6,3.0,7.3,2009,9,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991,998,1.0,2009-09-09,78.0,65.0,72.0,6.0,63.0,65.0,0.0,7.0,0525,1814,BR HZ,0.0,0.0,29.42,30.14,6.1,6.0,6.9,2009,9,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
993,1000,1.0,2009-09-10,81.0,64.0,73.0,7.0,62.0,65.0,0.0,8.0,0526,1812,BR HZ,0.0,0.0,29.48,30.2,6.0,6.0,6.8,2009,9,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
995,1002,1.0,2009-09-11,80.0,61.0,71.0,6.0,59.0,63.0,0.0,6.0,0527,1810,BR,0.0,0.0,29.44,30.17,5.1,7.0,5.6,2009,9,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
997,1004,1.0,2009-09-12,79.0,58.0,69.0,4.0,60.0,63.0,0.0,4.0,0528,1809,FG+ BR,0.0,0.0,29.41,30.14,3.7,3.0,4.8,2009,9,12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
999,1006,1.0,2009-09-13,80.0,58.0,69.0,4.0,54.0,60.0,0.0,4.0,0529,1807,FG+ MIFG BR,0.0,0.0,29.39,30.12,1.5,7.0,3.0,2009,9,13,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,1008,1.0,2009-09-14,84.0,58.0,71.0,7.0,55.0,61.0,0.0,6.0,0530,1805, ,0.0,0.0,29.34,30.07,0.1,33.0,2.1,2009,9,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,1010,1.0,2009-09-15,82.0,64.0,73.0,9.0,59.0,63.0,0.0,8.0,0531,1803, ,0.0,0.0,29.36,30.07,6.2,2.0,7.8,2009,9,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,1012,1.0,2009-09-16,71.0,59.0,65.0,1.0,54.0,59.0,0.0,0.0,0532,1760, ,0.0,0.0,29.49,30.2,11.0,5.0,11.4,2009,9,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,1014,1.0,2009-09-17,72.0,50.0,61.0,-3.0,52.0,56.0,4.0,0.0,0533,1758, ,0.0,0.0,29.45,30.18,3.4,5.0,4.2,2009,9,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,1016,1.0,2009-09-18,79.0,50.0,65.0,1.0,55.0,59.0,0.0,0.0,0535,1756,BR,0.0,0.0,29.46,30.18,5.1,2.0,6.4,2009,9,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,1018,1.0,2009-09-19,76.0,55.0,66.0,3.0,55.0,59.0,0.0,1.0,0536,1755, ,0.0,0.0,29.48,30.21,3.2,10.0,5.9,2009,9,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1013,1020,1.0,2009-09-20,73.0,54.0,64.0,2.0,56.0,60.0,1.0,0.0,0537,1753,RA DZ BR,0.0,0.75,29.28,30.04,6.4,7.0,7.9,2009,9,20,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1015,1022,1.0,2009-09-21,67.0,60.0,64.0,2.0,59.0,61.0,1.0,0.0,0538,1751,DZ BR HZ,0.0,0.1,29.26,29.98,3.5,23.0,4.6,2009,9,21,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,1024,1.0,2009-09-22,77.0,59.0,68.0,6.0,65.0,67.0,0.0,3.0,0539,1749,BR HZ,0.0,0.0,29.28,29.98,5.2,17.0,7.7,2009,9,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1019,1026,1.0,2009-09-23,76.0,62.0,69.0,8.0,62.0,64.0,0.0,4.0,0540,1748,BR,0.0,0.0,29.42,30.12,0.6,32.0,4.0,2009,9,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1021,1028,1.0,2009-09-24,73.0,64.0,69.0,8.0,63.0,65.0,0.0,4.0,0541,1746,BR,0.0,0.0,29.44,30.16,4.3,6.0,4.7,2009,9,24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1023,1030,1.0,2009-09-25,70.0,60.0,65.0,4.0,57.0,60.0,0.0,0.0,0542,1744,RA DZ BR,0.0,0.16,29.39,30.12,5.4,11.0,7.3,2009,9,25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1025,1032,1.0,2009-09-26,69.0,55.0,62.0,2.0,56.0,59.0,3.0,0.0,0543,1742,BR,0.0,0.0,29.15,29.91,4.0,27.0,4.6,2009,9,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1027,1034,1.0,2009-09-27,74.0,50.0,62.0,2.0,53.0,57.0,3.0,0.0,0544,1741,TSRA RA FG BR,0.0,0.08,28.84,29.59,8.2,22.0,10.2,2009,9,27,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1029,1036,1.0,2009-09-28,62.0,49.0,56.0,-3.0,42.0,49.0,9.0,0.0,0545,1739,RA,0.0,0.01,28.91,29.61,20.3,29.0,20.7,2009,9,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,1038,1.0,2009-09-29,60.0,48.0,54.0,-5.0,42.0,48.0,11.0,0.0,0546,1737, ,0.0,0.0,29.28,29.96,9.0,33.0,10.3,2009,9,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,1040,1.0,2009-09-30,62.0,47.0,55.0,-4.0,40.0,47.0,10.0,0.0,0547,1735, ,0.0,0.0,29.39,30.11,5.7,3.0,6.8,2009,9,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,1042,1.0,2009-10-01,59.0,41.0,50.0,-8.0,46.0,49.0,15.0,0.0,0548,1734,RA BR,0.0,0.89,29.13,29.9,9.1,13.0,9.5,2009,10,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1037,1044,1.0,2009-10-02,56.0,47.0,52.0,-6.0,46.0,48.0,13.0,0.0,0549,1732,RA BR,0.0,0.21,28.8,29.55,10.5,21.0,12.0,2009,10,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,1046,1.0,2009-10-03,57.0,47.0,52.0,-5.0,47.0,49.0,13.0,0.0,0550,1730,RA DZ BR,0.0,0.11,29.02,29.7,6.9,26.0,7.4,2009,10,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,1048,1.0,2009-10-04,60.0,45.0,53.0,-4.0,43.0,47.0,12.0,0.0,0552,1729, ,0.0,0.1,29.28,29.98,9.0,28.0,9.2,2009,10,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,1050,1.0,2009-10-05,62.0,43.0,53.0,-4.0,42.0,47.0,12.0,0.0,0553,1727, ,0.0,0.0,29.29,30.03,1.8,8.0,5.4,2009,10,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,1052,1.0,2009-10-06,61.0,49.0,55.0,-1.0,47.0,51.0,10.0,0.0,0554,1725,RA DZ BR,0.0,0.03,28.9,29.65,8.8,24.0,14.9,2009,10,6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
