,Unnamed: 0,Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Year,Month,Day,Unnamed: 24,BCFG,BR,DZ,FG,FG+,FU,GR,HZ,MIFG,RA,SN,SQ,TS,TSRA,VCFG,VCTS
1239,1246,1.0,2010-07-11,85.0,66.0,76.0,3.0,63.0,67.0,0.0,11.0,0426,1928,TSRA RA BR,0.0,0.79,29.08,29.81,5.6,23.0,7.8,2010,7,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1241,1248,1.0,2010-07-12,84.0,65.0,75.0,2.0,65.0,68.0,0.0,10.0,0427,1928,BR,0.0,0.1,29.05,29.76,1.7,35.0,3.9,2010,7,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1243,1250,1.0,2010-07-13,84.0,70.0,77.0,4.0,65.0,69.0,0.0,12.0,0428,1927, ,0.0,0.17,29.18,29.87,5.4,10.0,6.1,2010,7,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,1252,1.0,2010-07-14,90.0,70.0,80.0,7.0,71.0,74.0,0.0,15.0,0428,1927,BR,0.0,0.0,29.25,29.96,9.2,17.0,10.1,2010,7,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1247,1254,1.0,2010-07-15,90.0,71.0,81.0,7.0,69.0,73.0,0.0,16.0,0429,1926, ,0.0,0.01,29.21,29.91,7.0,27.0,10.1,2010,7,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1249,1256,1.0,2010-07-16,90.0,67.0,79.0,5.0,62.0,68.0,0.0,14.0,0430,1925, ,0.0,0.0,29.23,29.95,7.4,25.0,8.1,2010,7,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1251,1258,1.0,2010-07-17,93.0,71.0,82.0,8.0,63.0,70.0,0.0,17.0,0431,1925, ,0.0,0.0,29.18,29.89,5.6,28.0,6.9,2010,7,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1253,1260,1.0,2010-07-18,92.0,72.0,82.0,8.0,69.0,73.0,0.0,17.0,0432,1924, ,0.0,0.01,29.1,29.82,7.0,25.0,9.7,2010,7,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1255,1262,1.0,2010-07-19,84.0,69.0,77.0,3.0,66.0,70.0,0.0,12.0,0433,1923,RA,0.0,0.01,29.18,29.89,2.3,24.0,4.9,2010,7,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,1264,1.0,2010-07-20,86.0,68.0,77.0,3.0,68.0,70.0,0.0,12.0,0433,1923, ,0.0,0.1,29.21,29.92,5.4,23.0,7.2,2010,7,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1259,1266,1.0,2010-07-21,91.0,72.0,82.0,8.0,65.0,70.0,0.0,17.0,0434,1922, ,0.0,0.0,29.29,30.0,4.7,31.0,6.8,2010,7,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261,1268,1.0,2010-07-22,90.0,69.0,80.0,6.0,71.0,74.0,0.0,15.0,0435,1921, ,0.0,0.01,29.16,29.89,10.8,20.0,11.9,2010,7,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1263,1270,1.0,2010-07-23,94.0,70.0,82.0,8.0,71.0,74.0,0.0,17.0,0436,1920,TS TSRA RA BR,0.0,2.79,29.15,29.85,11.2,24.0,11.8,2010,7,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1265,1272,1.0,2010-07-24,87.0,69.0,78.0,4.0,71.0,73.0,0.0,13.0,0437,1919,TSRA RA BR,0.0,3.64,29.16,29.86,2.6,28.0,8.9,2010,7,24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1267,1274,1.0,2010-07-25,81.0,66.0,74.0,0.0,59.0,65.0,0.0,9.0,0438,1918, ,0.0,0.0,29.36,30.06,8.7,2.0,9.2,2010,7,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269,1276,1.0,2010-07-26,84.0,61.0,73.0,-1.0,62.0,67.0,0.0,8.0,0439,1918, ,0.0,0.0,29.38,30.09,4.5,12.0,5.2,2010,7,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1271,1278,1.0,2010-07-27,88.0,68.0,78.0,4.0,67.0,71.0,0.0,13.0,0440,1917, ,0.0,0.0,29.28,30.01,5.6,21.0,6.4,2010,7,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273,1280,1.0,2010-07-28,88.0,73.0,81.0,7.0,71.0,74.0,0.0,16.0,0441,1916,BR,0.0,0.0,29.24,29.94,6.8,28.0,9.3,2010,7,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275,1282,1.0,2010-07-29,82.0,67.0,75.0,1.0,58.0,65.0,0.0,10.0,0442,1915, ,0.0,0.0,29.36,30.07,6.0,5.0,7.0,2010,7,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277,1284,1.0,2010-07-30,80.0,69.0,75.0,1.0,60.0,65.0,0.0,10.0,0443,1914,RA,0.0,0.1,29.25,29.98,5.5,17.0,6.1,2010,7,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1279,1286,1.0,2010-07-31,80.0,65.0,73.0,-1.0,64.0,67.0,0.0,8.0,0444,1913,TS TSRA RA BR,0.0,0.68,29.14,29.86,3.6,13.0,5.8,2010,7,31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1281,1288,1.0,2010-08-01,86.0,65.0,76.0,3.0,65.0,68.0,0.0,11.0,0445,1911,BR HZ,0.0,0.0,29.23,29.94,2.4,13.0,4.1,2010,8,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283,1290,1.0,2010-08-02,84.0,67.0,76.0,3.0,67.0,70.0,0.0,11.0,0446,1910,RA BR,0.0,0.1,29.26,29.96,6.3,21.0,6.8,2010,8,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1285,1292,1.0,2010-08-03,86.0,66.0,76.0,3.0,71.0,73.0,0.0,11.0,0447,1909,TSRA RA BR,0.0,0.28,29.2,29.91,2.6,21.0,3.3,2010,8,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1287,1294,1.0,2010-08-04,83.0,71.0,77.0,4.0,72.0,73.0,0.0,12.0,0448,1908,TSRA RA BR,0.0,0.48,29.15,29.85,4.1,27.0,4.9,2010,8,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1289,1296,1.0,2010-08-05,83.0,68.0,76.0,3.0,62.0,67.0,0.0,11.0,0449,1907, ,0.0,0.0,29.13,29.84,10.6,29.0,10.9,2010,8,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,1298,1.0,2010-08-06,82.0,64.0,73.0,0.0,59.0,64.0,0.0,8.0,0450,1906, ,0.0,0.0,29.22,29.93,6.3,29.0,6.5,2010,8,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293,1300,1.0,2010-08-07,83.0,62.0,73.0,0.0,64.0,68.0,0.0,8.0,0451,1904, ,0.0,0.0,29.2,29.92,7.6,23.0,8.0,2010,8,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295,1302,1.0,2010-08-08,87.0,69.0,78.0,5.0,67.0,70.0,0.0,13.0,0452,1903,RA BR,0.0,0.08,29.13,29.86,9.3,22.0,9.9,2010,8,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1297,1304,1.0,2010-08-09,88.0,72.0,80.0,7.0,71.0,74.0,0.0,15.0,0453,1902,TS,0.0,0.15,29.2,29.9,4.1,24.0,7.1,2010,8,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1299,1306,1.0,2010-08-10,89.0,75.0,82.0,9.0,71.0,74.0,0.0,17.0,0454,1900, ,0.0,0.0,29.23,29.93,4.4,7.0,4.9,2010,8,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1301,1308,1.0,2010-08-11,90.0,75.0,83.0,10.0,70.0,74.0,0.0,18.0,0455,1859,BR,0.0,0.0,29.13,29.84,4.2,28.0,6.0,2010,8,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1303,1310,1.0,2010-08-12,92.0,74.0,83.0,10.0,70.0,74.0,0.0,18.0,0456,1858, ,0.0,0.0,29.13,29.83,3.3,10.0,5.7,2010,8,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305,1312,1.0,2010-08-13,92.0,73.0,83.0,10.0,70.0,74.0,0.0,18.0,0457,1856,TS BR,0.0,0.25,29.07,29.78,7.2,18.0,7.6,2010,8,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1307,1314,1.0,2010-08-14,88.0,72.0,80.0,8.0,69.0,73.0,0.0,15.0,0458,1855, ,0.0,0.1,29.11,29.82,3.6,25.0,5.0,2010,8,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1309,1316,1.0,2010-08-15,83.0,66.0,75.0,3.0,62.0,67.0,0.0,10.0,0459,1854, ,0.0,0.0,29.21,29.9,8.1,29.0,8.8,2010,8,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1311,1318,1.0,2010-08-16,80.0,63.0,72.0,0.0,54.0,62.0,0.0,7.0,0500,1852, ,0.0,0.0,29.31,30.01,8.6,28.0,9.3,2010,8,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,1320,1.0,2010-08-17,79.0,64.0,72.0,0.0,57.0,63.0,0.0,7.0,0501,1851,RA,0.0,0.03,29.36,30.07,4.5,30.0,6.1,2010,8,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1315,1322,1.0,2010-08-18,84.0,63.0,74.0,2.0,61.0,66.0,0.0,9.0,0502,1849,RA,0.0,0.05,29.29,30.02,1.5,20.0,3.5,2010,8,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1317,1324,1.0,2010-08-19,88.0,66.0,77.0,6.0,65.0,69.0,0.0,12.0,0503,1848, ,0.0,0.0,29.18,29.91,4.6,21.0,5.0,2010,8,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319,1326,1.0,2010-08-20,92.0,71.0,82.0,11.0,68.0,72.0,0.0,17.0,0504,1846,RA,0.0,0.03,29.11,29.81,10.5,19.0,11.2,2010,8,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1321,1328,1.0,2010-08-21,86.0,71.0,79.0,8.0,69.0,72.0,0.0,14.0,0505,1845,RA BR,0.0,0.45,29.13,29.83,2.6,33.0,6.0,2010,8,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1323,1330,1.0,2010-08-22,81.0,68.0,75.0,4.0,64.0,67.0,0.0,10.0,0506,1843, ,0.0,0.0,29.35,30.05,7.9,3.0,8.5,2010,8,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1325,1332,1.0,2010-08-23,80.0,65.0,73.0,2.0,63.0,67.0,0.0,8.0,0508,1842, ,0.0,0.0,29.34,30.06,6.0,4.0,7.3,2010,8,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1327,1334,1.0,2010-08-24,84.0,64.0,74.0,3.0,62.0,66.0,0.0,9.0,0509,1840, ,0.0,0.1,29.29,30.02,1.2,4.0,5.8,2010,8,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1329,1336,1.0,2010-08-25,79.0,61.0,70.0,0.0,51.0,59.0,0.0,5.0,0510,1839, ,0.0,0.0,29.38,30.08,9.8,32.0,10.3,2010,8,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1331,1338,1.0,2010-08-26,79.0,59.0,69.0,-1.0,52.0,59.0,0.0,4.0,0511,1837, ,0.0,0.0,29.44,30.16,0.8,6.0,5.2,2010,8,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1333,1340,1.0,2010-08-27,86.0,59.0,73.0,3.0,56.0,63.0,0.0,8.0,0512,1835, ,0.0,0.0,29.39,30.11,8.6,21.0,9.0,2010,8,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335,1342,1.0,2010-08-28,88.0,65.0,77.0,7.0,54.0,63.0,0.0,12.0,0513,1834, ,0.0,0.0,29.36,30.08,10.5,19.0,10.8,2010,8,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1337,1344,1.0,2010-08-29,94.0,71.0,83.0,13.0,66.0,71.0,0.0,18.0,0514,1832, ,0.0,0.0,29.39,30.1,10.6,19.0,11.4,2010,8,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339,1346,1.0,2010-08-30,88.0,74.0,81.0,11.0,67.0,72.0,0.0,16.0,0515,1831, ,0.0,0.0,29.39,30.13,14.1,19.0,14.5,2010,8,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1341,1348,1.0,2010-08-31,93.0,75.0,84.0,15.0,68.0,73.0,0.0,19.0,0516,1829, ,0.0,0.0,29.28,30.01,14.7,20.0,15.0,2010,8,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1343,1350,1.0,2010-09-01,81.0,71.0,76.0,8.0,68.0,70.0,0.0,11.0,0517,1827,RA,0.0,0.17,29.21,29.91,6.2,23.0,7.3,2010,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1345,1352,1.0,2010-09-02,83.0,65.0,74.0,6.0,68.0,70.0,0.0,9.0,0518,1826,RA BR,0.0,1.55,29.09,29.81,5.6,21.0,6.9,2010,9,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1347,1354,1.0,2010-09-03,70.0,56.0,63.0,-5.0,52.0,57.0,2.0,0.0,0519,1824, ,0.0,0.1,29.11,29.82,15.3,28.0,15.7,2010,9,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1349,1356,1.0,2010-09-04,68.0,51.0,60.0,-8.0,44.0,51.0,5.0,0.0,0520,1822, ,0.0,0.1,29.25,29.96,11.3,29.0,11.9,2010,9,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1351,1358,1.0,2010-09-05,76.0,49.0,63.0,-4.0,50.0,56.0,2.0,0.0,0521,1821,RA,0.0,0.1,29.21,29.95,7.9,20.0,9.0,2010,9,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1353,1360,1.0,2010-09-06,82.0,66.0,74.0,7.0,52.0,61.0,0.0,9.0,0522,1819, ,0.0,0.1,29.12,29.83,14.2,20.0,14.9,2010,9,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355,1362,1.0,2010-09-07,77.0,58.0,68.0,1.0,49.0,58.0,0.0,3.0,0523,1817, ,0.0,0.0,29.21,29.9,17.4,25.0,18.8,2010,9,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357,1364,1.0,2010-09-08,71.0,51.0,61.0,-5.0,48.0,54.0,4.0,0.0,0524,1815, ,0.0,0.0,29.39,30.09,3.9,32.0,6.5,2010,9,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359,1366,1.0,2010-09-09,67.0,50.0,59.0,-7.0,49.0,54.0,6.0,0.0,0525,1814, ,0.0,0.0,29.36,30.09,5.7,3.0,6.5,2010,9,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1361,1368,1.0,2010-09-10,72.0,55.0,64.0,-2.0,51.0,58.0,1.0,0.0,0526,1812, ,0.0,0.0,29.24,29.98,8.3,9.0,9.4,2010,9,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363,1370,1.0,2010-09-11,75.0,58.0,67.0,2.0,55.0,59.0,0.0,2.0,0527,1810,RA BR,0.0,0.24,29.15,29.87,1.9,24.0,9.4,2010,9,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1365,1372,1.0,2010-09-12,83.0,54.0,69.0,4.0,51.0,59.0,0.0,4.0,0528,1809, ,0.0,0.0,29.29,30.0,7.5,26.0,7.9,2010,9,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1367,1374,1.0,2010-09-13,82.0,57.0,70.0,5.0,50.0,59.0,0.0,5.0,0529,1807, ,0.0,0.0,29.29,30.01,4.9,31.0,6.1,2010,9,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1369,1376,1.0,2010-09-14,77.0,54.0,66.0,2.0,49.0,57.0,0.0,1.0,0530,1805, ,0.0,0.0,29.38,30.1,3.8,5.0,4.9,2010,9,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1371,1378,1.0,2010-09-15,75.0,59.0,67.0,3.0,54.0,60.0,0.0,2.0,0531,1803, ,0.0,0.1,29.25,30.01,7.6,12.0,9.1,2010,9,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1373,1380,1.0,2010-09-16,69.0,53.0,61.0,-3.0,56.0,59.0,4.0,0.0,0532,1760,RA,0.0,0.16,29.19,29.88,6.6,33.0,11.4,2010,9,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1375,1382,1.0,2010-09-17,74.0,49.0,62.0,-2.0,50.0,56.0,3.0,0.0,0533,1758, ,0.0,0.0,29.36,30.07,3.8,19.0,4.5,2010,9,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1377,1384,1.0,2010-09-18,65.0,58.0,62.0,-2.0,55.0,58.0,3.0,0.0,0535,1756,TSRA BR,0.0,0.35,29.42,30.13,3.9,3.0,6.5,2010,9,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1379,1386,1.0,2010-09-19,67.0,55.0,61.0,-2.0,49.0,55.0,4.0,0.0,0536,1755,RA,0.0,0.1,29.46,30.18,7.1,4.0,7.9,2010,9,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1381,1388,1.0,2010-09-20,75.0,62.0,69.0,7.0,60.0,63.0,0.0,4.0,0537,1753, ,0.0,0.1,29.29,30.04,4.5,12.0,6.6,2010,9,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1383,1390,1.0,2010-09-21,88.0,68.0,78.0,16.0,64.0,68.0,0.0,13.0,0538,1751,TSRA RA,0.0,0.05,29.16,29.87,10.8,22.0,11.6,2010,9,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1385,1392,1.0,2010-09-22,74.0,63.0,69.0,7.0,61.0,63.0,0.0,4.0,0539,1749, ,0.0,0.0,29.31,30.02,2.8,6.0,6.0,2010,9,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1387,1394,1.0,2010-09-23,89.0,65.0,77.0,16.0,62.0,68.0,0.0,12.0,0540,1748, ,0.0,0.0,29.15,29.88,16.6,20.0,17.1,2010,9,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1389,1396,1.0,2010-09-24,80.0,56.0,68.0,7.0,54.0,59.0,0.0,3.0,0541,1746,RA BR,0.0,0.26,29.18,29.88,15.6,25.0,17.3,2010,9,24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1391,1398,1.0,2010-09-25,60.0,52.0,56.0,-5.0,43.0,49.0,9.0,0.0,0542,1744, ,0.0,0.0,29.4,30.11,6.8,36.0,8.9,2010,9,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393,1400,1.0,2010-09-26,60.0,50.0,55.0,-5.0,45.0,49.0,10.0,0.0,0543,1742,RA,0.0,0.1,29.4,30.13,9.5,2.0,10.1,2010,9,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1395,1402,1.0,2010-09-27,65.0,48.0,57.0,-3.0,45.0,50.0,8.0,0.0,0544,1741, ,0.0,0.0,29.18,29.95,1.4,2.0,4.9,2010,9,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,1404,1.0,2010-09-28,71.0,46.0,59.0,0.0,45.0,52.0,6.0,0.0,0545,1739, ,0.0,0.0,29.07,29.8,2.5,2.0,3.7,2010,9,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399,1406,1.0,2010-09-29,75.0,52.0,64.0,5.0,48.0,55.0,1.0,0.0,0546,1737, ,0.0,0.0,29.09,29.81,5.4,22.0,5.7,2010,9,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1401,1408,1.0,2010-09-30,74.0,52.0,63.0,4.0,49.0,55.0,2.0,0.0,0547,1735, ,0.0,0.0,29.23,29.93,8.3,36.0,9.3,2010,9,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403,1410,1.0,2010-10-01,73.0,48.0,61.0,3.0,44.0,52.0,4.0,0.0,0548,1734,RA BR,0.0,0.08,29.31,30.04,4.2,29.0,6.2,2010,10,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1405,1412,1.0,2010-10-02,57.0,45.0,51.0,-7.0,41.0,46.0,14.0,0.0,0549,1732,RA,0.0,0.26,29.47,30.18,15.2,36.0,15.4,2010,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1407,1414,1.0,2010-10-03,56.0,42.0,49.0,-8.0,39.0,44.0,16.0,0.0,0550,1730,RA,0.0,0.08,29.64,30.36,10.3,1.0,11.3,2010,10,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
