,Block,Trap,Latitude,Longitude,Id,Year_x,Month_x,Day_x,DayofYear,culex,erraticus,pipiens,restuans,salinarius,tarsalis,territans,60018,60106,60605,60607,60608,60609,60611,60612,60613,60614,60615,60617,60618,60619,60620,60621,60622,60623,60625,60626,60628,60629,60630,60631,60632,60633,60634,60636,60637,60638,60639,60640,60641,60642,60643,60645,60646,60647,60649,60651,60652,60654,60655,60656,60659,60660,60666,60707,60803,60827,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,BCFG,BR,DZ,FG,FG+,FU,GR,HZ,MIFG,RA,SN,SQ,TS,TSRA,VCFG,VCTS
9581,10,T089,41.723195000000004,-87.64997,9582,2013,8,15,227,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9582,10,T089,41.723195000000004,-87.64997,9583,2013,8,15,227,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9583,11,T090,41.868077,-87.666901,9584,2013,8,15,227,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9584,42,T135,41.662014,-87.72460799999999,9585,2013,8,15,227,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9585,42,T135,41.662014,-87.72460799999999,9586,2013,8,15,227,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9586,42,T135,41.662014,-87.72460799999999,9587,2013,8,15,227,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9587,43,T145,41.878114000000004,-87.629798,9588,2013,8,15,227,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9588,43,T145,41.878114000000004,-87.629798,9589,2013,8,15,227,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9589,28,T147,41.932094,-87.700117,9590,2013,8,15,227,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9590,70,T151,41.916265,-87.800515,9591,2013,8,15,227,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9591,70,T151,41.916265,-87.800515,9592,2013,8,15,227,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9592,25,T152,41.846075,-87.716277,9593,2013,8,15,227,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9593,25,T152,41.846075,-87.716277,9594,2013,8,15,227,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9594,35,T158,41.682587,-87.707973,9595,2013,8,15,227,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9595,35,T158,41.682587,-87.707973,9596,2013,8,15,227,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9596,45,T220,41.963976,-87.69181,9597,2013,8,15,227,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9597,46,T003,41.964242,-87.757639,9598,2013,8,15,227,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9598,46,T003,41.964242,-87.757639,9599,2013,8,15,227,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9599,46,T003,41.964242,-87.757639,9600,2013,8,15,227,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9600,70,T008,42.008314,-87.77792099999999,9601,2013,8,15,227,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9601,70,T008,42.008314,-87.77792099999999,9602,2013,8,15,227,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9602,70,T008,42.008314,-87.77792099999999,9603,2013,8,15,227,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9603,61,T012,41.991429,-87.747113,9604,2013,8,15,227,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9604,61,T012,41.991429,-87.747113,9605,2013,8,15,227,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9605,61,T012,41.991429,-87.747113,9606,2013,8,15,227,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9606,30,T043,41.857402,-87.694991,9607,2013,8,15,227,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9607,30,T043,41.857402,-87.694991,9608,2013,8,15,227,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9608,11,T047,41.868142,-87.696269,9609,2013,8,15,227,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9609,11,T047,41.868142,-87.696269,9610,2013,8,15,227,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9610,61,T013,41.923738,-87.785288,9611,2013,8,15,227,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9611,12,T018,42.010412,-87.66214000000001,9612,2013,8,15,227,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9612,12,T018,42.010412,-87.66214000000001,9613,2013,8,15,227,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9613,10,T030,41.899229999999996,-87.716788,9614,2013,8,15,227,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9614,10,T030,41.899229999999996,-87.716788,9615,2013,8,15,227,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9615,10,T030,41.899229999999996,-87.716788,9616,2013,8,15,227,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9616,10,T030,41.899229999999996,-87.716788,9617,2013,8,15,227,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9617,10,T030,41.899229999999996,-87.716788,9618,2013,8,15,227,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9618,60,T017,41.960615999999995,-87.777189,9619,2013,8,15,227,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9619,60,T017,41.960615999999995,-87.777189,9620,2013,8,15,227,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9620,33,T095,41.704336,-87.70373599999999,9621,2013,8,15,227,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9621,17,T039,41.911823999999996,-87.726737,9622,2013,8,15,227,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9622,22,T061,41.801179,-87.679447,9623,2013,8,15,227,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9623,22,T061,41.801179,-87.679447,9624,2013,8,15,227,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9624,22,T061,41.801179,-87.679447,9625,2013,8,15,227,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9625,35,T062,41.800737,-87.71188000000001,9626,2013,8,15,227,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9626,35,T062,41.800737,-87.71188000000001,9627,2013,8,15,227,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9627,52,T065,41.778296999999995,-87.752411,9628,2013,8,15,227,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,75.0,55.0,65.0,-7.0,53.0,58.0,0.0,0.0,459.0,1854.0,0.0,0.0,29.4,30.13,4.2,24.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
